time,attitudeRoll,attitudePitch,attitudeYaw,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,direction
0.0,0.09075906127023348,0.3306896482160129,-0.015154919462755947,-0.009018111974000934,-0.011653666384518148,0.010454330593347546,0.08572380989789963,-0.3246953785419464,-0.941925883293152,-0.014282159507274628,4.938244819641113e-05,0.006379008293151853, InwardRot
0.020044999953825027,0.0905889473313306,0.3306465689746124,-0.014936110189661594,0.0006925724446773528,-5.6931283324956894e-05,0.01103942841291428,0.08556484431028366,-0.32465463876724243,-0.9419543743133544,-0.008767351508140564,0.00022226572036743164,0.012770414352416992, InwardRot
0.04009099997347222,0.09061552731209456,0.3306329094731083,-0.014800574128293768,-0.005878778174519539,0.010667732916772366,-0.0013835728168487544,0.08559028059244153,-0.32464173436164856,-0.9419565200805664,-0.009677805006504059,0.0004229843616485597,0.011857032775878905, InwardRot
0.06013599998550492,0.09087044082878412,0.3304065426955419,-0.014871223239857432,-0.013213390484452242,0.01596057601273059,-0.003388323821127416,0.08583705872297287,-0.32442760467529297,-0.942007839679718,-0.010763823986053469,0.00046828389167785645,0.0038211941719055154, InwardRot
0.08014999999431892,0.09125805824442754,0.3301980232721469,-0.014928370305247391,-0.0004195645451545713,0.015530701726675034,-0.0026264311745762825,0.0862083584070206,-0.3242303729057312,-0.94204181432724,-0.009593985974788666,0.008907496929168701,0.005136966705322267, InwardRot
0.10019599995575844,0.09160831728198103,0.33040398255774645,-0.015079558408394774,0.015815200284123414,0.007671314757317301,-0.009630545042455195,0.08653219789266586,-0.3244251906871796,-0.9419450759887696,-0.010894380509853365,0.007576435804367065,0.004002571105957031, InwardRot
0.12024099996779115,0.0918211167968582,0.3307944234426042,-0.015314346989310213,0.02394702844321728,0.002553005004301667,-0.00689692469313741,0.0867210254073143,-0.3247944712638855,-0.9418004155158995,-0.010167673230171205,0.001140326261520385,-0.0018031001091003407, InwardRot
0.14028599997982386,0.09187119484483837,0.33106347530219465,-0.015453947353998668,0.0005972310900688171,-0.0032493770122528076,-0.0038275169208645842,0.08676016330718994,-0.32504892349243164,-0.9417089819908142,-0.008177399635314938,0.0002503693103790283,-0.0003228187561035156, InwardRot
0.160331999999471,0.08505978763032092,0.3254576892687341,-0.013286965667635969,-0.014599299989640713,-0.012679249979555609,0.00764682795852423,0.0804973766207695,-0.3197424709796905,-0.9440788626670836,-0.00043451786041259766,-0.009587943553924557,0.0017876625061035156, InwardRot
0.18037699995329606,0.08248092128937035,0.3250169404889496,-0.0124473624002473,-0.01901162415742874,-0.004545271396636963,-0.0002985624596476556,0.07807406783103943,-0.3193248510360718,-0.9444236755371094,0.0019582882523536678,-0.005809426307678223,0.007320404052734375, InwardRot
0.2004229999729432,0.08166651457507121,0.32557310387366784,-0.012233253720566495,-0.005813797935843466,-0.009639212861657144,0.0016419682651758196,0.07729039341211319,-0.3198518455028534,-0.9443098306655884,0.0032607540488243107,0.00045487284660339355,0.010731339454650879, InwardRot
0.2204679999849759,0.08197439117882871,0.3271766314974423,-0.01232558880888968,0.013588130474090573,0.00199347478337586,0.003951994702219963,0.07753902673721316,-0.3213707208633423,-0.9437735676765442,-0.0004516243934631349,0.002034783363342285,0.009050667285919186, InwardRot
0.2405140000046231,0.08261204246441631,0.32865994725928865,-0.01239680227456057,0.0048957075923681285,0.009657729417085648,0.009654963389039043,0.07810138911008835,-0.3227749764919281,-0.9432478547096252,0.00315167009830475,0.0011197328567504887,0.008982717990875248, InwardRot
0.2605589999584481,0.08318170884826154,0.3295766324128496,-0.012452699855881393,-0.01789362914860249,0.01063318736851215,-0.0032216096296906467,0.07861409336328509,-0.32364246249198914,-0.9429079294204712,0.005248218774795532,-0.0006067752838134768,0.008352875709533688, InwardRot
0.2806049999780953,0.08381096595975937,0.3290279672580575,-0.012645814088065569,-0.028839487582445155,0.009381160140037531,-0.007670230697840451,0.07922226190567014,-0.3231233060359955,-0.9430350661277772,0.00210709124803543,0.0001100003719329834,0.0099448561668396, InwardRot
0.300649999990128,0.08396082474635161,0.3284037482404301,-0.012622377998545141,-0.02618524804711342,0.017270982265472412,0.0050752032548189155,0.07938048243522644,-0.3225325047969818,-0.9432240128517152,-0.004627674818038942,0.0035932958126068102,0.006074965000152588, InwardRot
0.3206950000021607,0.08446671639769926,0.3282292056917325,-0.012494006929890809,-0.0096675232052803,0.02677820250391959,0.0027950042858719826,0.07986239343881607,-0.32236728072166443,-0.9432398080825806,0.0007192790508270264,0.0008798539638519283,0.0039545297622680655, InwardRot
0.3407396666589193,0.08536222999690621,0.3285563296902899,-0.012695906276379754,0.0005595479160547259,0.010800301097333436,-0.0036581018939614296,0.08069804310798645,-0.3226769268512726,-0.9430627822875975,0.0024776086211204533,0.000273972749710083,0.007927954196929932, InwardRot
0.360784666670952,0.08581442603244582,0.3288338679511231,-0.012799427569048595,0.0005832500755786898,0.011380603536963466,0.003354268148541452,0.08111681044101718,-0.3229396045207977,-0.9429369568824768,-0.002274639904499053,-0.0009434521198272707,0.00044733285903930653, InwardRot
0.3808306666323915,0.08564027875622976,0.3287787538200891,-0.012604937405593106,-0.00941106304526329,0.007417249493300917,0.007690921425819397,0.0809541195631027,-0.3228874504566193,-0.9429687857627868,-0.0016999691724777222,-0.0029182136058807364,-0.0019622445106506348, InwardRot
0.4008756666444242,0.08544914317241327,0.328585292598005,-0.012315180140513705,-0.008671367540955547,-0.007974927313625816,0.015434023924171932,0.08077921718358994,-0.3227043449878693,-0.9430464506149292,0.004181720316410065,-0.0025061964988708487,-0.001640379428863526, InwardRot
0.4209216666640714,0.08538659967662307,0.3284680089182066,-0.012162257673187463,-0.015881210565567017,-0.020164843648672104,0.0064909011125564575,0.08072345703840256,-0.3225933313369751,-0.943089246749878,0.003779716789722442,-0.00113716721534729,-0.002177476882934571, InwardRot
0.4409666666178964,0.08484854996077328,0.32830333033858783,-0.01196324155006623,-0.013596618548035616,-0.022647727280855186,0.00916988868266344,0.08022052049636844,-0.32243743538856506,-0.9431854486465454,-0.0017140433192253113,0.0022927820682525635,0.004190087318420412, InwardRot
0.4610126666375436,0.08422963261858599,0.3285751872159067,-0.011703318874742892,0.02065376378595829,-0.01460094843059778,0.00784393772482872,0.07962936908006668,-0.3226947784423828,-0.9431475400924684,-0.0036558583378791813,0.003862351179122925,0.008012652397155765, InwardRot
0.4810576666495763,0.0843987277992271,0.3290670173628522,-0.011731088036164669,0.01956945471465588,0.0005108357872813939,0.006320153363049028,0.07977546006441116,-0.3231602609157562,-0.9429757595062256,-0.004931099712848663,0.006403058767318728,0.008741140365600586, InwardRot
0.5011026666616091,0.08479420352475718,0.3294329181097274,-0.011674565602133754,0.01368040777742863,0.012278316542506214,0.008876825682818891,0.08013836294412613,-0.3235065042972565,-0.9428262710571288,-0.0028678476810455322,0.000432133674621582,0.007950782775878906, InwardRot
0.5211486666230485,0.08506369450125849,0.32949927257168793,-0.011608042490024884,-0.002239702269434928,0.014812581241130829,0.00141917634755373,0.08039061725139615,-0.32356926798820496,-0.9427832365036012,-0.0027233809232711783,0.0018072128295898446,0.0054663419723510725, InwardRot
0.5411936666350812,0.08507470542432627,0.32939021472168306,-0.011402247101878324,0.007271779701113702,0.006728974636644125,0.012890096753835678,0.08040399849414827,-0.32346609234809875,-0.9428175091743468,-0.002828314900398255,0.002283841371536255,0.004630863666534424, InwardRot
0.5612396666547284,0.0848626862219409,0.32949804857678905,-0.011071431895908312,0.01494221575558185,0.006282590329647064,0.013451986014842992,0.08020114153623581,-0.32356810569763184,-0.9427998065948486,-0.0007181093096733093,0.0030725300312042236,0.0014393329620361328, InwardRot
0.5812846666667609,0.08465308502259436,0.3297636405831741,-0.010792048195456035,0.013359097763895987,-0.004665912128984928,0.011875013820827007,0.07999625802040103,-0.3238193988800049,-0.9427309632301332,0.005819171667098997,0.0006993114948272705,0.0018129348754882808, InwardRot
0.6013306666282006,0.08436077186594651,0.32985324354354056,-0.01062119802202037,-0.013341488316655164,-0.01562767289578914,0.002209679223597049,0.07971823960542679,-0.3239041864871979,-0.9427253603935242,0.003228545188903809,-0.000497668981552124,0.00510329008102417, InwardRot
0.6213756666402332,0.08404898135052193,0.3294506806381179,-0.010477474510519138,-0.018768211826682098,-0.007852079346776009,0.007240086793899536,0.07943524420261383,-0.32352331280708313,-0.9428800344467164,-0.0057200267910957345,0.0006931126117706299,0.0058683156967163095, InwardRot
0.6414216666598804,0.08402271605537866,0.3290379501835793,-0.010336353400615244,-0.014299560338258747,0.006482898257672784,0.00466545671224594,0.07942167669534682,-0.3231327533721924,-0.9430150985717772,-0.004684120416641235,0.008954256772994999,0.010123252868652344, InwardRot
0.6614666666719131,0.08439075750700184,0.3289108568442357,-0.010372237724921138,-0.001888297498226165,0.00392034789547324,-0.0008123237639665604,0.07977220416069028,-0.32301247119903564,-0.9430267214775084,0.0002448931336402893,0.004744619131088257,0.010424792766571041, InwardRot
0.6815126666333526,0.08481850270361449,0.32906180816153785,-0.010497173952924791,0.00585111230611801,0.010853659361600876,-0.003035226836800575,0.08017143607139587,-0.3231553137302399,-0.9429439306259156,-0.004075847566127775,0.002858072519302368,0.008694052696228029, InwardRot
0.7015576666453853,0.08483306581191934,0.3292526220877803,-0.010467812009215316,0.0035797059535980225,0.010478876531124115,0.004025270231068134,0.08017994463443759,-0.3233358860015869,-0.9428812861442566,-0.006632581353187561,0.00045990943908691417,0.005640685558319092, InwardRot
0.721602666657418,0.08477490081987843,0.3290824508524883,-0.010318121758214756,-0.01779775507748127,0.011605089530348774,0.0011817747727036472,0.08012975752353671,-0.3231748640537262,-0.9429407715797424,-0.001974239945411682,-0.0032564401626586914,0.002587378025054932, InwardRot
0.7416486666188575,0.08492311287538204,0.3285565731953476,-0.01027789038761044,-0.02238025702536106,0.00421398039907217,-0.001772507093846798,0.08028391748666762,-0.3226771354675293,-0.9430980682373048,-7.428228855133058e-06,-0.001724690198898316,0.0016918182373046875, InwardRot
0.7616936666308902,0.08493842708952253,0.3283860442648848,-0.010237990868163623,0.0019357372075319288,0.007390218321233988,0.0019025411456823345,0.08030302822589871,-0.32251572608947754,-0.9431516528129578,-0.0029409676790237435,0.0016691684722900395,-0.0039461255073547355, InwardRot
