time,attitudeRoll,attitudePitch,attitudeYaw,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,direction
0.0,-0.03718467944922784,0.4632707455903695,0.008771668689197066,0.21499913930892944,-0.0030159507878124714,-0.023928523063659668,-0.03325758874416351,-0.4468764960765839,-0.8939772844314575,0.005089860409498213,0.051765412092208835,-0.01062476634979248, Closer
0.02004600001964717,-0.03681325209771219,0.4666580470316151,0.007983327804684163,0.11586269736289978,-0.006464744452387092,-0.0580305680632591,-0.03286963701248169,-0.4499041736125946,-0.8924717903137207,-0.0018593668937683105,-0.03617981076240538,-0.03692585229873658, Closer
0.04009199998108672,-0.036552491144900376,0.4688083987036558,0.006860123739476596,0.12143456935882567,-0.007543171755969527,-0.04698948189616203,-0.032601483166217804,-0.4518235623836517,-0.8915114402770996,-0.005667559802532196,-0.015476822853088384,-0.032515048980712884, Closer
0.06013699999311941,-0.03613228891223521,0.4716591363309367,0.005888158733149597,0.15037061274051666,0.004237853921949864,-0.06050129607319834,-0.03218020498752594,-0.4543648958206177,-0.8902342319488525,-0.01124630868434906,-0.02198395133018493,-0.05347609519958496, Closer
0.08018300001276657,-0.0353314256474616,0.4749806224012226,0.004400399387375882,0.18799108266830444,0.009740989655256271,-0.08076890558004376,-0.03141375631093979,-0.4573212265968323,-0.8887465596199036,-0.014881409704685213,-0.023651063442230225,-0.06575173139572144, Closer
0.10022899997420608,-0.034177623959690866,0.4799833166365669,0.0022806720788451067,0.31937068700790405,0.009245908819139005,-0.12561972439289093,-0.0303097404539585,-0.4617643654346466,-0.8864846229553223,-0.014566358178853987,-0.038891732692718506,-0.09598302841186523, Closer
0.12027499999385327,-0.032912219842339746,0.48847123962771,-0.00041629571141029765,0.5141453742980957,-0.008356654085218903,-0.13927988708019254,-0.029057931154966344,-0.4692764580249786,-0.8825730681419373,-0.012201834470033646,-0.030494630336761475,-0.11435991525650024, Closer
0.14032000000588596,-0.031923253147119225,0.4995801169180561,-0.003463150682933036,0.5588982105255127,-0.04244811832904817,-0.16241911053657532,-0.02801695652306081,-0.4790570139884949,-0.8773365616798401,-0.0021496713161468515,-0.04398375749588014,-0.1100139021873474, Closer
0.16036599996732548,-0.03120422999247033,0.5103583992780121,-0.007056618365792541,0.5085150599479675,-0.053833194077014916,-0.186770960688591,-0.027223439887166027,-0.4884900152683258,-0.8721446990966797,-0.004163889214396478,-0.04230222105979918,-0.1137104034423828, Closer
0.18041199998697266,-0.030005309966530717,0.5207216708458331,-0.011295723415171554,0.5240601897239685,-0.0318431295454502,-0.21242618560791016,-0.026024512946605672,-0.4975062906742096,-0.8670699000358582,-0.02695400454103947,-0.028113216161727902,-0.13293009996414185, Closer
0.20045800000661984,-0.028391991390439186,0.5320792522263758,-0.01625801316011726,0.5987789034843445,-0.06005532667040825,-0.2493778169155121,-0.02446362748742104,-0.5073262453079224,-0.8614067435264587,-0.023326899856328964,-0.024717152118682858,-0.15656805038452148, Closer
0.22050300001865253,-0.0269001640270901,0.5451715462338604,-0.022245978941362658,0.7083288431167603,-0.1020803079009056,-0.29657652974128723,-0.02299789711833,-0.518564760684967,-0.8547289967536926,-0.008877713233232495,-0.02649444341659546,-0.17928284406661987, Closer
0.24054899998009205,-0.02574696590556568,0.561664123060964,-0.029291985381871426,0.9250049591064452,-0.1554737240076065,-0.35495564341545105,-0.02178905159235001,-0.5325953960418701,-0.8460894823074341,-0.0031895879656076423,-0.008527040481567383,-0.19809997081756592, Closer
0.26059499999973923,-0.02484412425304393,0.5821063863144416,-0.03787892565839345,1.0725117921829224,-0.22002418339252472,-0.4075644612312317,-0.020750321447849274,-0.5497846603393555,-0.8350486755371094,-0.016252242028713226,0.006632804870605469,-0.21573257446289065, Closer
0.2806410000193864,-0.024803376298132947,0.6040104693108785,-0.047188923234010346,1.0808253288269043,-0.2996533215045929,-0.41145798563957214,-0.020412685349583626,-0.5679479241371155,-0.8228113651275635,-0.030963661149144176,-0.013976514339447016,-0.2182348370552063, Closer
0.30068599997321144,-0.026428822781438575,0.6255592601994229,-0.056613840798192275,1.0636179447174072,-0.4104768931865692,-0.40776389837265015,-0.021421656012535092,-0.5855507254600525,-0.8103527426719666,-0.018754737451672557,-0.00900799036026001,-0.20750004053115845, Closer
0.3207319999928586,-0.02709669276786434,0.7171237089598735,-0.06786711568676926,1.1114588975906372,-0.5067746639251709,-0.40094339847564703,-0.02042025700211525,-0.6572195291519165,-0.7534225583076477,-0.0171926598995924,0.0846182107925415,-0.2103530764579773, Closer
0.3407780000125058,-0.03119121683707911,0.7397721215279741,-0.07755128564730744,1.104776382446289,-0.5427782535552979,-0.3904087841510773,-0.02303478866815567,-0.6741195917129517,-0.7382629513740541,-0.024740481749176986,0.10418862104415894,-0.15323185920715332, Closer
0.3608239999739453,-0.03507128308708752,0.7977640254302497,-0.08772133942420765,0.9955803751945496,-0.5604097843170166,-0.406085193157196,-0.024485571309924133,-0.7157964706420898,-0.6978795528411865,-0.024403594434261315,0.14316463470458984,-0.11625313758850098, Closer
0.38086899998597795,-0.03817752089661736,0.8164548483320555,-0.09841975550385128,0.8390800356864929,-0.5200989246368408,-0.4010008573532105,-0.026137957349419583,-0.7287226915359497,-0.6843098998069763,-0.027618765830993642,0.1614009141921997,-0.0715036392211914, Closer
0.4009150000056252,-0.04207429321227564,0.8558699331200826,-0.10785594476781303,0.7110006213188171,-0.4726345837116242,-0.3921678066253662,-0.02757416293025016,-0.7551414966583252,-0.6549816131591797,-0.020521540194749832,0.19398432970047,-0.04850953817367554, Closer
0.4209609999670647,-0.04256663617480542,0.8693102306821244,-0.11915586343929754,0.6189963221549988,-0.4361748397350311,-0.3912627696990967,-0.02746223658323288,-0.7638839483261108,-0.644769012928009,-0.00949455238878727,0.1993851065635681,-0.0199037790298462, Closer
0.4410069999867119,-0.045801333178281625,0.899388019427843,-0.12765127946148747,0.705250084400177,-0.41179487109184265,-0.37183159589767456,-0.028482558205723763,-0.7829463481903076,-0.6214368939399719,0.0003911219537258148,0.22456622123718264,-0.02629870176315308, Closer
